path,class,bbox
images/train/146_8567.jpg,145,108.0 0.0 391.0 294.0
images/train/146_8568.jpg,145,86.0 28.0 410.0 217.0
images/train/146_8569.jpg,145,93.0 28.0 257.0 358.0
images/train/146_8570.jpg,145,122.0 92.0 310.0 141.0
images/train/146_8572.jpg,145,111.0 103.0 255.0 201.0
images/train/146_8574.jpg,145,163.0 26.0 289.0 302.0
images/train/146_8576.jpg,145,71.0 110.0 228.0 222.0
images/train/146_8579.jpg,145,26.0 22.0 451.0 290.0
images/train/146_8583.jpg,145,44.0 27.0 182.0 108.0
images/train/147_8584.jpg,146,24.0 56.0 400.0 212.0
images/train/147_8585.jpg,146,79.0 74.0 279.0 186.0
images/train/147_8587.jpg,146,34.0 66.0 350.0 196.0
images/train/147_8588.jpg,146,60.0 116.0 432.0 249.0
images/train/147_8589.jpg,146,5.0 122.0 472.0 211.0
images/train/147_8592.jpg,146,106.0 60.0 319.0 171.0
images/train/147_8597.jpg,146,93.0 53.0 312.0 253.0
images/train/147_8598.jpg,146,116.0 83.0 380.0 221.0
images/train/147_8599.jpg,146,119.0 72.0 248.0 251.0
images/train/147_8602.jpg,146,62.0 123.0 323.0 188.0
images/train/147_8603.jpg,146,94.0 113.0 225.0 119.0
images/train/147_8605.jpg,146,49.0 108.0 370.0 148.0
images/train/147_8606.jpg,146,3.0 0.0 269.0 209.0
images/train/147_8607.jpg,146,27.0 144.0 278.0 195.0
images/train/147_8609.jpg,146,127.0 83.0 244.0 126.0
images/train/147_8612.jpg,146,99.0 125.0 228.0 119.0
images/train/147_8614.jpg,146,52.0 43.0 237.0 353.0
images/train/147_8615.jpg,146,132.0 92.0 292.0 174.0
images/train/147_8616.jpg,146,63.0 58.0 417.0 348.0
images/train/147_8621.jpg,146,160.0 79.0 318.0 363.0
images/train/147_8625.jpg,146,73.0 14.0 327.0 293.0
images/train/147_8626.jpg,146,91.0 84.0 351.0 200.0
images/train/147_8632.jpg,146,215.0 143.0 118.0 126.0
images/train/147_8635.jpg,146,30.0 185.0 272.0 109.0
images/train/147_8636.jpg,146,55.0 97.0 269.0 205.0
images/train/147_8637.jpg,146,74.0 80.0 318.0 203.0
images/train/147_8638.jpg,146,134.0 157.0 281.0 106.0
images/train/147_8641.jpg,146,67.0 177.0 255.0 129.0
images/train/147_8642.jpg,146,27.0 23.0 395.0 263.0
images/train/147_8643.jpg,146,29.0 54.0 432.0 192.0
images/train/148_8646.jpg,147,25.0 93.0 387.0 216.0
images/train/148_8647.jpg,147,218.0 116.0 195.0 379.0
images/train/148_8648.jpg,147,100.0 33.0 102.0 208.0
images/train/148_8650.jpg,147,165.0 170.0 138.0 160.0
images/train/148_8653.jpg,147,54.0 26.0 317.0 457.0
images/train/148_8656.jpg,147,57.0 56.0 285.0 248.0
images/train/148_8657.jpg,147,14.0 33.0 274.0 278.0
images/train/148_8661.jpg,147,101.0 72.0 202.0 248.0
images/train/148_8662.jpg,147,85.0 48.0 380.0 303.0
images/train/148_8663.jpg,147,261.0 98.0 176.0 164.0
images/train/148_8666.jpg,147,44.0 81.0 226.0 196.0
images/train/148_8668.jpg,147,134.0 145.0 115.0 145.0
images/train/148_8670.jpg,147,174.0 51.0 253.0 240.0
images/train/148_8671.jpg,147,184.0 63.0 232.0 250.0
images/train/148_8673.jpg,147,67.0 192.0 217.0 108.0
images/train/148_8674.jpg,147,9.0 20.0 462.0 294.0
images/train/148_8676.jpg,147,170.0 125.0 232.0 173.0
images/train/148_8677.jpg,147,144.0 127.0 177.0 142.0
images/train/148_8679.jpg,147,26.0 8.0 335.0 314.0
images/train/148_8681.jpg,147,36.0 88.0 236.0 136.0
images/train/148_8683.jpg,147,30.0 32.0 308.0 456.0
images/train/148_8685.jpg,147,96.0 98.0 399.0 197.0
images/train/148_8687.jpg,147,233.0 114.0 195.0 220.0
images/train/148_8688.jpg,147,79.0 89.0 335.0 209.0
images/train/148_8689.jpg,147,82.0 64.0 306.0 227.0
images/train/148_8698.jpg,147,25.0 49.0 412.0 311.0
images/train/148_8700.jpg,147,128.0 123.0 185.0 118.0
images/train/148_8701.jpg,147,110.0 148.0 267.0 138.0
images/train/148_8702.jpg,147,19.0 30.0 364.0 283.0
images/train/148_8703.jpg,147,46.0 27.0 311.0 206.0
images/train/149_8704.jpg,148,80.0 58.0 309.0 302.0
images/train/149_8707.jpg,148,31.0 51.0 368.0 441.0
images/train/149_8708.jpg,148,12.0 76.0 328.0 240.0
images/train/149_8710.jpg,148,109.0 93.0 231.0 222.0
images/train/149_8711.jpg,148,49.0 153.0 275.0 223.0
images/train/149_8714.jpg,148,104.0 80.0 329.0 299.0
images/train/149_8716.jpg,148,150.0 73.0 243.0 295.0
images/train/149_8717.jpg,148,48.0 41.0 321.0 291.0
images/train/149_8718.jpg,148,95.0 97.0 312.0 229.0
images/train/149_8721.jpg,148,166.0 170.0 177.0 174.0
images/train/149_8724.jpg,148,90.0 121.0 272.0 167.0
images/train/149_8725.jpg,148,123.0 157.0 193.0 128.0
images/train/149_8728.jpg,148,60.0 107.0 291.0 150.0
images/train/149_8730.jpg,148,135.0 97.0 310.0 206.0
images/train/149_8731.jpg,148,126.0 31.0 243.0 297.0
images/train/149_8732.jpg,148,133.0 35.0 355.0 284.0
images/train/149_8733.jpg,148,192.0 76.0 281.0 215.0
images/train/149_8734.jpg,148,37.0 125.0 243.0 164.0
images/train/149_8736.jpg,148,91.0 88.0 361.0 204.0
images/train/149_8738.jpg,148,62.0 118.0 360.0 169.0
images/train/149_8744.jpg,148,183.0 97.0 169.0 144.0
images/train/149_8745.jpg,148,1.0 55.0 307.0 295.0
images/train/149_8746.jpg,148,162.0 60.0 127.0 216.0
images/train/149_8750.jpg,148,151.0 81.0 277.0 193.0
images/train/149_8751.jpg,148,21.0 85.0 469.0 281.0
images/train/149_8754.jpg,148,140.0 158.0 209.0 322.0
images/train/149_8755.jpg,148,90.0 147.0 215.0 123.0
images/train/149_8756.jpg,148,113.0 295.0 119.0 140.0
images/train/149_8759.jpg,148,69.0 105.0 257.0 123.0
images/train/149_8761.jpg,148,217.0 135.0 147.0 112.0
images/train/150_8764.jpg,149,56.0 19.0 217.0 320.0
images/train/150_8765.jpg,149,29.0 30.0 129.0 141.0
images/train/150_8766.jpg,149,105.0 55.0 302.0 352.0
images/train/150_8767.jpg,149,62.0 36.0 203.0 202.0
images/train/150_8769.jpg,149,125.0 81.0 327.0 235.0
images/train/150_8770.jpg,149,132.0 25.0 230.0 307.0
images/train/150_8772.jpg,149,143.0 59.0 165.0 159.0
images/train/150_8773.jpg,149,38.0 46.0 305.0 354.0
images/train/150_8774.jpg,149,27.0 28.0 381.0 397.0
images/train/150_8781.jpg,149,121.0 56.0 322.0 391.0
images/train/150_8782.jpg,149,129.0 93.0 313.0 205.0
images/train/150_8786.jpg,149,66.0 10.0 219.0 278.0
images/train/150_8787.jpg,149,64.0 104.0 196.0 235.0
images/train/150_8790.jpg,149,45.0 103.0 223.0 257.0
images/train/150_8792.jpg,149,56.0 211.0 111.0 232.0
images/train/150_8794.jpg,149,231.0 111.0 162.0 191.0
images/train/150_8798.jpg,149,70.0 35.0 289.0 290.0
images/train/150_8799.jpg,149,1.0 47.0 404.0 405.0
images/train/150_8800.jpg,149,102.0 71.0 164.0 265.0
images/train/150_8801.jpg,149,176.0 104.0 300.0 225.0
images/train/150_8804.jpg,149,174.0 70.0 215.0 164.0
images/train/150_8805.jpg,149,108.0 112.0 192.0 168.0
images/train/150_8806.jpg,149,91.0 29.0 395.0 312.0
images/train/150_8810.jpg,149,70.0 109.0 226.0 247.0
images/train/150_8813.jpg,149,84.0 103.0 347.0 302.0
images/train/150_8814.jpg,149,12.0 61.0 318.0 202.0
images/train/150_8815.jpg,149,130.0 68.0 188.0 150.0
images/train/150_8816.jpg,149,259.0 57.0 202.0 253.0
images/train/150_8819.jpg,149,119.0 76.0 275.0 291.0
images/train/150_8820.jpg,149,37.0 74.0 346.0 285.0
images/train/151_8823.jpg,150,93.0 105.0 291.0 269.0
images/train/151_8824.jpg,150,239.0 93.0 168.0 174.0
images/train/151_8828.jpg,150,210.0 72.0 188.0 260.0
images/train/151_8829.jpg,150,75.0 43.0 419.0 363.0
images/train/151_8830.jpg,150,84.0 88.0 253.0 192.0
images/train/151_8831.jpg,150,117.0 40.0 329.0 275.0
images/train/151_8832.jpg,150,103.0 64.0 294.0 196.0
images/train/151_8833.jpg,150,96.0 100.0 160.0 146.0
images/train/151_8835.jpg,150,0.0 55.0 159.0 177.0
images/train/151_8836.jpg,150,56.0 75.0 330.0 220.0
images/train/151_8837.jpg,150,148.0 71.0 120.0 248.0
images/train/151_8838.jpg,150,105.0 117.0 375.0 146.0
images/train/151_8839.jpg,150,82.0 110.0 213.0 138.0
images/train/151_8842.jpg,150,73.0 41.0 426.0 353.0
images/train/151_8843.jpg,150,13.0 43.0 462.0 200.0
images/train/151_8845.jpg,150,42.0 42.0 210.0 195.0
images/train/151_8847.jpg,150,137.0 110.0 101.0 112.0
images/train/151_8848.jpg,150,10.0 10.0 185.0 129.0
images/train/151_8851.jpg,150,82.0 29.0 113.0 141.0
images/train/151_8852.jpg,150,2.0 6.0 274.0 136.0
images/train/151_8853.jpg,150,217.0 126.0 112.0 201.0
images/train/151_8855.jpg,150,111.0 79.0 378.0 259.0
images/train/151_8860.jpg,150,30.0 127.0 408.0 212.0
images/train/151_8861.jpg,150,156.0 71.0 125.0 237.0
images/train/151_8863.jpg,150,155.0 29.0 128.0 228.0
images/train/151_8866.jpg,150,172.0 173.0 143.0 187.0
images/train/151_8868.jpg,150,132.0 120.0 219.0 244.0
images/train/151_8869.jpg,150,26.0 33.0 156.0 127.0
images/train/151_8870.jpg,150,55.0 7.0 332.0 345.0
images/train/151_8871.jpg,150,49.0 81.0 221.0 178.0
images/train/152_8875.jpg,151,0.0 76.0 343.0 370.0
images/train/152_8877.jpg,151,130.0 49.0 342.0 251.0
images/train/152_8878.jpg,151,51.0 174.0 185.0 281.0
images/train/152_8881.jpg,151,128.0 128.0 149.0 138.0
images/train/152_8884.jpg,151,38.0 201.0 225.0 189.0
images/train/152_8885.jpg,151,179.0 69.0 220.0 225.0
images/train/152_8886.jpg,151,11.0 97.0 331.0 269.0
images/train/152_8889.jpg,151,106.0 112.0 273.0 293.0
images/train/152_8893.jpg,151,142.0 132.0 197.0 204.0
images/train/152_8894.jpg,151,145.0 130.0 206.0 222.0
images/train/152_8896.jpg,151,276.0 102.0 196.0 117.0
images/train/152_8901.jpg,151,120.0 238.0 234.0 205.0
images/train/152_8902.jpg,151,150.0 97.0 221.0 152.0
images/train/152_8903.jpg,151,268.0 135.0 145.0 230.0
images/train/152_8907.jpg,151,39.0 145.0 258.0 252.0
images/train/152_8908.jpg,151,29.0 121.0 140.0 231.0
images/train/152_8911.jpg,151,251.0 127.0 160.0 193.0
images/train/152_8912.jpg,151,159.0 145.0 135.0 179.0
images/train/152_8913.jpg,151,267.0 169.0 158.0 161.0
images/train/152_8914.jpg,151,96.0 73.0 253.0 141.0
images/train/152_8915.jpg,151,45.0 90.0 342.0 229.0
images/train/152_8916.jpg,151,123.0 90.0 194.0 314.0
images/train/152_8917.jpg,151,75.0 139.0 242.0 319.0
images/train/152_8918.jpg,151,113.0 102.0 242.0 292.0
images/train/152_8924.jpg,151,14.0 13.0 252.0 210.0
images/train/152_8925.jpg,151,128.0 98.0 116.0 152.0
images/train/152_8927.jpg,151,83.0 139.0 253.0 220.0
images/train/152_8928.jpg,151,174.0 142.0 192.0 125.0
images/train/152_8929.jpg,151,178.0 125.0 223.0 111.0
images/train/152_8933.jpg,151,167.0 49.0 238.0 333.0
images/train/153_8935.jpg,152,47.0 78.0 296.0 176.0
images/train/153_8938.jpg,152,78.0 39.0 394.0 266.0
images/train/153_8941.jpg,152,168.0 55.0 288.0 242.0
images/train/153_8943.jpg,152,210.0 135.0 150.0 126.0
images/train/153_8944.jpg,152,76.0 103.0 374.0 218.0
images/train/153_8947.jpg,152,25.0 2.0 377.0 389.0
images/train/153_8948.jpg,152,162.0 133.0 185.0 204.0
images/train/153_8949.jpg,152,32.0 36.0 408.0 210.0
images/train/153_8951.jpg,152,20.0 14.0 460.0 258.0
images/train/153_8953.jpg,152,33.0 99.0 394.0 211.0
images/train/153_8954.jpg,152,104.0 50.0 240.0 176.0
images/train/153_8955.jpg,152,98.0 84.0 109.0 320.0
images/train/153_8957.jpg,152,46.0 22.0 350.0 290.0
images/train/153_8958.jpg,152,113.0 43.0 241.0 182.0
images/train/153_8961.jpg,152,184.0 12.0 198.0 207.0
images/train/153_8962.jpg,152,179.0 107.0 220.0 117.0
images/train/153_8963.jpg,152,97.0 201.0 389.0 208.0
images/train/153_8964.jpg,152,135.0 49.0 193.0 275.0
images/train/153_8966.jpg,152,198.0 101.0 242.0 184.0
images/train/153_8970.jpg,152,54.0 25.0 440.0 183.0
images/train/153_8972.jpg,152,168.0 105.0 180.0 184.0
images/train/153_8974.jpg,152,45.0 148.0 222.0 224.0
images/train/153_8975.jpg,152,107.0 81.0 312.0 164.0
images/train/153_8977.jpg,152,8.0 41.0 238.0 186.0
images/train/153_8982.jpg,152,90.0 137.0 176.0 134.0
images/train/153_8983.jpg,152,203.0 115.0 152.0 161.0
images/train/153_8985.jpg,152,74.0 181.0 263.0 121.0
images/train/153_8987.jpg,152,17.0 60.0 314.0 261.0
images/train/153_8989.jpg,152,74.0 179.0 250.0 163.0
images/train/153_8991.jpg,152,34.0 88.0 410.0 199.0
images/train/154_8997.jpg,153,89.0 61.0 305.0 202.0
images/train/154_9000.jpg,153,115.0 62.0 271.0 216.0
images/train/154_9002.jpg,153,209.0 135.0 240.0 179.0
images/train/154_9005.jpg,153,142.0 173.0 178.0 138.0
images/train/154_9006.jpg,153,120.0 117.0 146.0 130.0
images/train/154_9012.jpg,153,156.0 121.0 200.0 141.0
images/train/154_9014.jpg,153,62.0 134.0 369.0 156.0
images/train/154_9017.jpg,153,24.0 60.0 302.0 217.0
images/train/154_9018.jpg,153,35.0 130.0 268.0 317.0
images/train/154_9019.jpg,153,71.0 39.0 377.0 267.0
images/train/154_9020.jpg,153,57.0 81.0 352.0 217.0
images/train/154_9021.jpg,153,78.0 142.0 284.0 272.0
images/train/154_9022.jpg,153,21.0 100.0 432.0 177.0
images/train/154_9023.jpg,153,18.0 192.0 341.0 179.0
images/train/154_9024.jpg,153,15.0 67.0 271.0 222.0
images/train/154_9027.jpg,153,106.0 66.0 280.0 298.0
images/train/154_9028.jpg,153,63.0 59.0 372.0 209.0
images/train/154_9029.jpg,153,137.0 97.0 307.0 182.0
images/train/154_9030.jpg,153,101.0 69.0 259.0 243.0
images/train/154_9031.jpg,153,45.0 125.0 363.0 216.0
images/train/154_9032.jpg,153,27.0 82.0 240.0 187.0
images/train/154_9035.jpg,153,93.0 64.0 318.0 253.0
images/train/154_9036.jpg,153,143.0 99.0 122.0 274.0
images/train/154_9037.jpg,153,172.0 134.0 207.0 193.0
images/train/154_9039.jpg,153,96.0 85.0 262.0 299.0
images/train/154_9040.jpg,153,113.0 121.0 289.0 160.0
images/train/154_9041.jpg,153,93.0 66.0 289.0 250.0
images/train/154_9042.jpg,153,199.0 132.0 203.0 124.0
images/train/154_9043.jpg,153,92.0 66.0 212.0 250.0
images/train/154_9051.jpg,153,121.0 90.0 270.0 284.0
images/train/155_9055.jpg,154,113.0 139.0 333.0 181.0
images/train/155_9058.jpg,154,70.0 48.0 291.0 389.0
images/train/155_9059.jpg,154,56.0 68.0 389.0 214.0
images/train/155_9060.jpg,154,4.0 55.0 329.0 231.0
images/train/155_9062.jpg,154,30.0 117.0 345.0 221.0
images/train/155_9063.jpg,154,89.0 109.0 179.0 146.0
images/train/155_9065.jpg,154,124.0 80.0 188.0 212.0
images/train/155_9067.jpg,154,139.0 81.0 256.0 239.0
images/train/155_9068.jpg,154,136.0 78.0 271.0 219.0
images/train/155_9070.jpg,154,186.0 112.0 151.0 147.0
images/train/155_9074.jpg,154,260.0 84.0 104.0 242.0
images/train/155_9076.jpg,154,166.0 111.0 152.0 167.0
images/train/155_9078.jpg,154,93.0 70.0 250.0 252.0
images/train/155_9080.jpg,154,167.0 62.0 179.0 320.0
images/train/155_9083.jpg,154,146.0 138.0 141.0 130.0
images/train/155_9086.jpg,154,46.0 78.0 287.0 202.0
images/train/155_9087.jpg,154,17.0 149.0 245.0 297.0
images/train/155_9089.jpg,154,68.0 102.0 268.0 154.0
images/train/155_9090.jpg,154,187.0 120.0 127.0 165.0
images/train/155_9091.jpg,154,4.0 110.0 270.0 309.0
images/train/155_9092.jpg,154,56.0 84.0 205.0 189.0
images/train/155_9093.jpg,154,109.0 103.0 194.0 198.0
images/train/155_9094.jpg,154,94.0 75.0 217.0 239.0
images/train/155_9100.jpg,154,66.0 110.0 253.0 182.0
images/train/155_9101.jpg,154,88.0 117.0 249.0 146.0
images/train/155_9104.jpg,154,100.0 100.0 264.0 189.0
images/train/155_9105.jpg,154,187.0 104.0 107.0 157.0
images/train/155_9106.jpg,154,29.0 65.0 416.0 238.0
images/train/155_9107.jpg,154,56.0 57.0 183.0 144.0
images/train/155_9112.jpg,154,94.0 128.0 186.0 149.0
images/train/156_9115.jpg,155,186.0 81.0 297.0 218.0
images/train/156_9116.jpg,155,50.0 167.0 342.0 193.0
images/train/156_9117.jpg,155,93.0 22.0 224.0 304.0
images/train/156_9118.jpg,155,58.0 143.0 201.0 220.0
images/train/156_9119.jpg,155,94.0 64.0 244.0 394.0
images/train/156_9120.jpg,155,174.0 117.0 190.0 142.0
images/train/156_9122.jpg,155,96.0 128.0 180.0 265.0
images/train/156_9123.jpg,155,72.0 82.0 285.0 277.0
images/train/156_9125.jpg,155,21.0 124.0 362.0 192.0
images/train/156_9126.jpg,155,221.0 158.0 273.0 138.0
images/train/156_9129.jpg,155,122.0 144.0 133.0 120.0
images/train/156_9134.jpg,155,171.0 20.0 253.0 259.0
images/train/156_9138.jpg,155,310.0 75.0 167.0 204.0
images/train/156_9142.jpg,155,161.0 128.0 115.0 152.0
images/train/156_9143.jpg,155,76.0 99.0 413.0 282.0
images/train/156_9144.jpg,155,26.0 94.0 351.0 232.0
images/train/156_9145.jpg,155,163.0 107.0 302.0 162.0
images/train/156_9146.jpg,155,117.0 57.0 255.0 238.0
images/train/156_9150.jpg,155,110.0 103.0 183.0 169.0
images/train/156_9154.jpg,155,15.0 94.0 463.0 269.0
images/train/156_9156.jpg,155,102.0 135.0 374.0 197.0
images/train/156_9157.jpg,155,103.0 85.0 330.0 266.0
images/train/156_9158.jpg,155,95.0 61.0 308.0 188.0
images/train/156_9160.jpg,155,86.0 47.0 404.0 292.0
images/train/156_9161.jpg,155,41.0 113.0 349.0 186.0
images/train/156_9162.jpg,155,51.0 89.0 257.0 234.0
images/train/156_9163.jpg,155,54.0 69.0 269.0 210.0
images/train/156_9164.jpg,155,120.0 60.0 331.0 419.0
images/train/156_9166.jpg,155,171.0 157.0 117.0 100.0
images/train/156_9167.jpg,155,131.0 114.0 307.0 250.0
images/train/157_9178.jpg,156,138.0 110.0 145.0 212.0
images/train/157_9184.jpg,156,132.0 58.0 271.0 258.0
images/train/157_9185.jpg,156,48.0 121.0 336.0 216.0
images/train/157_9189.jpg,156,76.0 110.0 355.0 196.0
images/train/157_9190.jpg,156,55.0 48.0 218.0 169.0
images/train/157_9191.jpg,156,26.0 93.0 436.0 235.0
images/train/157_9192.jpg,156,1.0 6.0 494.0 396.0
images/train/157_9193.jpg,156,14.0 89.0 240.0 153.0
images/train/157_9197.jpg,156,36.0 15.0 156.0 139.0
images/train/157_9199.jpg,156,91.0 81.0 355.0 261.0
images/train/157_9200.jpg,156,58.0 79.0 398.0 252.0
images/train/157_9202.jpg,156,186.0 125.0 100.0 102.0
images/train/157_9203.jpg,156,127.0 63.0 344.0 207.0
images/train/157_9204.jpg,156,116.0 65.0 355.0 178.0
images/train/157_9206.jpg,156,53.0 63.0 158.0 253.0
images/train/157_9207.jpg,156,33.0 68.0 178.0 106.0
images/train/157_9209.jpg,156,67.0 108.0 266.0 187.0
images/train/157_9210.jpg,156,53.0 71.0 267.0 196.0
images/train/157_9211.jpg,156,59.0 98.0 164.0 145.0
images/train/157_9212.jpg,156,67.0 65.0 294.0 216.0
images/train/157_9214.jpg,156,119.0 132.0 135.0 214.0
images/train/157_9218.jpg,156,175.0 51.0 272.0 216.0
images/train/157_9220.jpg,156,161.0 104.0 134.0 149.0
images/train/157_9221.jpg,156,104.0 86.0 207.0 226.0
images/train/157_9223.jpg,156,140.0 166.0 180.0 244.0
images/train/157_9224.jpg,156,86.0 29.0 374.0 312.0
images/train/157_9225.jpg,156,38.0 72.0 264.0 163.0
images/train/157_9226.jpg,156,150.0 100.0 258.0 182.0
images/train/157_9227.jpg,156,27.0 112.0 395.0 220.0
images/train/157_9228.jpg,156,134.0 119.0 239.0 255.0
images/train/158_9232.jpg,157,159.0 93.0 331.0 206.0
images/train/158_9234.jpg,157,146.0 140.0 338.0 235.0
images/train/158_9235.jpg,157,182.0 65.0 255.0 210.0
images/train/158_9236.jpg,157,135.0 153.0 279.0 132.0
images/train/158_9237.jpg,157,149.0 66.0 286.0 164.0
images/train/158_9241.jpg,157,60.0 84.0 413.0 177.0
images/train/158_9242.jpg,157,164.0 170.0 229.0 138.0
images/train/158_9244.jpg,157,155.0 55.0 203.0 176.0
images/train/158_9247.jpg,157,70.0 104.0 205.0 370.0
images/train/158_9251.jpg,157,36.0 85.0 394.0 212.0
images/train/158_9253.jpg,157,186.0 58.0 293.0 186.0
images/train/158_9255.jpg,157,138.0 41.0 203.0 237.0
images/train/158_9256.jpg,157,105.0 145.0 189.0 183.0
images/train/158_9261.jpg,157,167.0 95.0 300.0 201.0
images/train/158_9263.jpg,157,198.0 57.0 261.0 225.0
images/train/158_9265.jpg,157,139.0 117.0 242.0 162.0
images/train/158_9269.jpg,157,48.0 55.0 282.0 177.0
images/train/158_9271.jpg,157,133.0 97.0 346.0 196.0
images/train/158_9273.jpg,157,202.0 116.0 256.0 180.0
images/train/158_9274.jpg,157,193.0 181.0 169.0 204.0
images/train/158_9275.jpg,157,129.0 92.0 293.0 151.0
images/train/158_9277.jpg,157,88.0 119.0 387.0 204.0
images/train/158_9281.jpg,157,159.0 36.0 231.0 329.0
images/train/158_9283.jpg,157,46.0 55.0 435.0 175.0
images/train/158_9284.jpg,157,11.0 42.0 447.0 279.0
images/train/158_9286.jpg,157,65.0 92.0 353.0 213.0
images/train/158_9287.jpg,157,183.0 119.0 274.0 188.0
images/train/158_9288.jpg,157,171.0 29.0 316.0 256.0
images/train/158_9290.jpg,157,97.0 117.0 126.0 104.0
images/train/158_9291.jpg,157,71.0 74.0 281.0 254.0
images/train/159_9292.jpg,158,280.0 93.0 119.0 144.0
images/train/159_9293.jpg,158,123.0 125.0 346.0 191.0
images/train/159_9295.jpg,158,73.0 177.0 249.0 150.0
images/train/159_9299.jpg,158,105.0 13.0 293.0 317.0
images/train/159_9300.jpg,158,56.0 104.0 401.0 206.0
images/train/159_9302.jpg,158,56.0 90.0 388.0 251.0
images/train/159_9304.jpg,158,153.0 31.0 230.0 181.0
images/train/159_9305.jpg,158,198.0 76.0 172.0 209.0
images/train/159_9307.jpg,158,56.0 129.0 264.0 178.0
images/train/159_9308.jpg,158,122.0 75.0 224.0 239.0
images/train/159_9311.jpg,158,51.0 80.0 354.0 206.0
images/train/159_9313.jpg,158,23.0 66.0 297.0 229.0
images/train/159_9314.jpg,158,57.0 49.0 253.0 236.0
images/train/159_9315.jpg,158,68.0 117.0 271.0 183.0
images/train/159_9317.jpg,158,165.0 139.0 155.0 188.0
images/train/159_9318.jpg,158,24.0 98.0 360.0 248.0
images/train/159_9322.jpg,158,37.0 43.0 290.0 433.0
images/train/159_9324.jpg,158,22.0 46.0 268.0 234.0
images/train/159_9326.jpg,158,50.0 60.0 250.0 200.0
images/train/159_9328.jpg,158,147.0 52.0 211.0 204.0
images/train/159_9331.jpg,158,205.0 125.0 136.0 118.0
images/train/159_9332.jpg,158,35.0 75.0 262.0 204.0
images/train/159_9335.jpg,158,98.0 62.0 328.0 210.0
images/train/159_9336.jpg,158,155.0 148.0 277.0 225.0
images/train/159_9337.jpg,158,188.0 102.0 231.0 200.0
images/train/159_9340.jpg,158,67.0 46.0 376.0 310.0
images/train/159_9342.jpg,158,138.0 79.0 262.0 213.0
images/train/159_9345.jpg,158,68.0 125.0 241.0 159.0
images/train/159_9350.jpg,158,169.0 79.0 265.0 176.0
images/train/159_9351.jpg,158,20.0 46.0 446.0 258.0
images/train/160_9354.jpg,159,54.0 74.0 342.0 269.0
images/train/160_9357.jpg,159,88.0 120.0 366.0 199.0
images/train/160_9358.jpg,159,129.0 125.0 189.0 154.0
images/train/160_9359.jpg,159,41.0 121.0 255.0 129.0
images/train/160_9360.jpg,159,166.0 89.0 247.0 209.0
images/train/160_9361.jpg,159,170.0 79.0 227.0 234.0
images/train/160_9364.jpg,159,78.0 93.0 251.0 170.0
images/train/160_9365.jpg,159,75.0 53.0 311.0 275.0
images/train/160_9367.jpg,159,103.0 96.0 396.0 237.0
images/train/160_9369.jpg,159,117.0 85.0 336.0 117.0
images/train/160_9371.jpg,159,28.0 82.0 377.0 373.0
images/train/160_9372.jpg,159,156.0 72.0 216.0 296.0
images/train/160_9373.jpg,159,84.0 69.0 197.0 128.0
images/train/160_9374.jpg,159,105.0 35.0 387.0 203.0
images/train/160_9376.jpg,159,258.0 84.0 176.0 125.0
images/train/160_9381.jpg,159,168.0 27.0 183.0 290.0
images/train/160_9382.jpg,159,155.0 92.0 165.0 176.0
images/train/160_9386.jpg,159,150.0 151.0 241.0 290.0
images/train/160_9387.jpg,159,12.0 76.0 406.0 245.0
images/train/160_9388.jpg,159,99.0 42.0 323.0 306.0
images/train/160_9391.jpg,159,71.0 138.0 330.0 176.0
images/train/160_9393.jpg,159,140.0 47.0 316.0 249.0
images/train/160_9394.jpg,159,169.0 93.0 264.0 204.0
images/train/160_9400.jpg,159,59.0 57.0 202.0 360.0
images/train/160_9402.jpg,159,136.0 78.0 277.0 182.0
images/train/160_9404.jpg,159,113.0 58.0 174.0 342.0
images/train/160_9405.jpg,159,227.0 98.0 240.0 200.0
images/train/160_9406.jpg,159,82.0 78.0 265.0 175.0
images/train/160_9408.jpg,159,237.0 81.0 128.0 220.0
images/train/160_9409.jpg,159,112.0 80.0 195.0 206.0
images/train/161_9411.jpg,160,96.0 196.0 133.0 159.0
images/train/161_9414.jpg,160,92.0 111.0 267.0 219.0
images/train/161_9415.jpg,160,15.0 69.0 246.0 341.0
images/train/161_9417.jpg,160,180.0 145.0 175.0 158.0
images/train/161_9421.jpg,160,35.0 154.0 264.0 259.0
images/train/161_9423.jpg,160,102.0 86.0 223.0 195.0
images/train/161_9424.jpg,160,195.0 92.0 107.0 164.0
images/train/161_9425.jpg,160,178.0 127.0 230.0 163.0
images/train/161_9427.jpg,160,132.0 67.0 367.0 265.0
images/train/161_9429.jpg,160,62.0 97.0 309.0 276.0
images/train/161_9430.jpg,160,140.0 103.0 283.0 194.0
images/train/161_9432.jpg,160,49.0 74.0 217.0 312.0
images/train/161_9434.jpg,160,186.0 54.0 250.0 160.0
images/train/161_9437.jpg,160,124.0 113.0 343.0 224.0
images/train/161_9438.jpg,160,166.0 120.0 186.0 144.0
images/train/161_9441.jpg,160,136.0 131.0 226.0 297.0
images/train/161_9442.jpg,160,145.0 135.0 149.0 122.0
images/train/161_9444.jpg,160,184.0 91.0 270.0 180.0
images/train/161_9445.jpg,160,103.0 93.0 221.0 187.0
images/train/161_9446.jpg,160,108.0 151.0 222.0 155.0
images/train/161_9447.jpg,160,222.0 150.0 214.0 137.0
images/train/161_9450.jpg,160,169.0 112.0 258.0 154.0
